Indicator_Num,Indicator,Symbol,Timeframe,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6,Parameter 7,Parameter 8,Parameter 9,Parameter 10,TP_Pips,SL_Pips,Spread_Pips,Slippage_Pips,Entry_period,Total_Return,Max_Drawdown,Daily_Drawdown,Win_Rate_%,Total_Trades,Winning_Trades,Losing_Trades,Avg_Win,Avg_Loss,Highest_Win,Highest_Loss,Gross_Profit,Commission,Net_Profit,Profit_Factor,Sharpe_Ratio
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,125,2.000000,0.500000,NA,0.026700,0.083700,0.000000,45.100000,102,46,56,1.180000,-0.910000,1.390000,-1.270000,54.200000,0.310000,2.670000,1.058000,0.200000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,150,2.000000,0.500000,NA,0.005000,0.113800,0.000000,48.810000,84,41,43,1.180000,-1.110000,1.370000,-1.500000,48.430000,0.250000,0.500000,1.016000,0.051000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,10,2.000000,0.500000,NA,0.033500,0.103500,0.000000,10.000000,430,43,387,1.360000,-0.140000,1.780000,-0.590000,58.340000,1.290000,3.350000,1.086000,0.341000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,15,2.000000,0.500000,NA,0.012600,0.102800,0.000000,11.910000,361,43,318,1.360000,-0.180000,1.780000,-0.820000,58.290000,1.080000,1.260000,1.042000,0.170000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,20,2.000000,0.500000,NA,0.006100,0.107900,0.000000,14.240000,309,44,265,1.350000,-0.220000,1.780000,-0.820000,59.540000,0.930000,0.610000,1.027000,0.110000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,25,2.000000,0.500000,NA,0.023900,0.107900,0.000000,16.300000,270,44,226,1.350000,-0.250000,1.780000,-0.870000,59.440000,0.810000,2.390000,1.057000,0.226000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,30,2.000000,0.500000,NA,0.001000,0.112700,0.000000,17.620000,244,43,201,1.350000,-0.280000,1.780000,-0.900000,58.040000,0.730000,0.100000,1.015000,0.059000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,40,2.000000,0.500000,NA,0.026900,0.102600,0.000000,22.050000,195,43,152,1.350000,-0.360000,1.780000,-0.930000,58.100000,0.580000,2.690000,1.060000,0.227000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,50,2.000000,0.500000,NA,0.045600,0.093000,0.000000,25.450000,165,42,123,1.350000,-0.420000,1.780000,-0.930000,56.830000,0.490000,4.560000,1.098000,0.347000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,60,2.000000,0.500000,NA,0.033200,0.094700,0.000000,27.740000,137,38,99,1.360000,-0.480000,1.780000,-0.930000,51.690000,0.410000,3.320000,1.078000,0.254000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,75,2.000000,0.500000,NA,0.016800,0.111900,0.000000,31.150000,122,38,84,1.340000,-0.580000,1.560000,-1.160000,51.090000,0.370000,1.680000,1.042000,0.140000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,100,2.000000,0.500000,NA,0.025200,0.087100,0.000000,36.630000,101,37,64,1.350000,-0.740000,1.660000,-1.160000,49.990000,0.300000,2.520000,1.060000,0.191000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,125,2.000000,0.500000,NA,-0.013900,0.102500,0.000000,41.560000,77,32,45,1.290000,-0.940000,1.560000,-1.380000,41.180000,0.230000,-1.390000,0.973000,-0.077000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,150,2.000000,0.500000,NA,0.014600,0.101200,0.000000,46.150000,65,30,35,1.340000,-1.100000,1.560000,-1.370000,40.180000,0.200000,1.460000,1.043000,0.111000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,10,2.000000,0.500000,NA,-0.001200,0.102900,0.000000,7.990000,338,27,311,1.640000,-0.140000,1.980000,-0.480000,44.180000,1.010000,-0.120000,1.021000,0.064000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,15,2.000000,0.500000,NA,-0.022600,0.120200,0.000000,9.470000,285,27,258,1.630000,-0.180000,1.830000,-0.820000,44.090000,0.850000,-2.260000,0.969000,-0.098000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,20,2.000000,0.500000,NA,-0.030300,0.126400,0.000000,11.340000,238,27,211,1.640000,-0.220000,1.900000,-0.820000,44.290000,0.710000,-3.030000,0.950000,-0.160000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,25,2.000000,0.500000,NA,-0.000100,0.107400,0.000000,13.530000,207,28,179,1.640000,-0.250000,1.900000,-0.870000,46.010000,0.620000,-0.010000,1.014000,0.043000
3,003_trend_wma,AUD_USD,1h,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,30,2.000000,0.500000,NA,-0.019300,0.114300,0.000000,14.510000,193,28,165,1.620000,-0.280000,1.900000,-0.900000,45.470000,0.580000,-1.930000,0.971000,-0.092000
